season,slot,team,teamId,plateAppearances,ops,rel_ops_team
2011,6,Toronto Blue Jays,141,677,0.665,0.908532503249984
2011,6,Oakland Athletics,133,661,0.636,0.935059154388148
2011,6,Chicago White Sox,145,669,0.615,0.8699632059091034
2011,6,Seattle Mariners,136,652,0.635,0.9917637646967752
2011,7,Texas Rangers,140,661,0.793,0.9919310515265534
2011,7,St. Louis Cardinals,138,664,0.745,0.9730048785305321
2011,7,New York Mets,121,670,0.743,1.0263364065900544
2011,7,Houston Astros,117,654,0.749,1.0958579194698412
2011,7,Cleveland Indians,114,646,0.73,1.0229905119789544
2011,7,Cincinnati Reds,113,668,0.728,0.9920806013058611
2011,7,Philadelphia Phillies,143,660,0.702,0.9796883699376228
2011,7,Boston Red Sox,111,681,0.778,0.9603500151459226
2011,7,Los Angeles Angels,108,643,0.756,1.0594169915870948
2011,7,Detroit Tigers,116,663,0.72,0.9298128423984311
2011,7,Milwaukee Brewers,158,645,0.684,0.9113408569100795
2011,7,New York Yankees,147,666,0.738,0.9369253218358777
2011,7,Arizona Diamondbacks,109,648,0.733,0.9972824728425834
2011,7,Colorado Rockies,115,653,0.673,0.9118620938339743
2011,7,Los Angeles Dodgers,119,644,0.727,1.044131333687635
2011,7,Pittsburgh Pirates,134,637,0.635,0.9400090714107507
2011,7,Baltimore Orioles,110,651,0.759,1.0411255840505864
2011,7,Toronto Blue Jays,141,654,0.722,0.9864067178142683
2011,7,Washington Nationals,120,636,0.681,0.9858988524721106
2011,7,Florida Marlins,146,661,0.664,0.9415977258107422
2011,7,Tampa Bay Rays,139,651,0.659,0.9097058948922603
2011,7,Seattle Mariners,136,629,0.647,1.0105057571004938
2011,7,Chicago White Sox,145,646,0.678,0.9590813879778409
2011,7,Minnesota Twins,142,641,0.639,0.9589715208806989
2011,7,Chicago Cubs,112,644,0.671,0.9393065596835081
2011,7,San Francisco Giants,137,635,0.627,0.9350462288867923
2011,7,San Diego Padres,135,634,0.673,1.0311774760557468
2011,7,Kansas City Royals,118,664,0.592,0.7960782984216465
2011,7,Atlanta Braves,144,652,0.641,0.9224645998087105
2011,7,Oakland Athletics,133,646,0.606,0.8909525905019146
2011,8,New York Yankees,147,645,0.838,1.0638799724911459
2011,8,Arizona Diamondbacks,109,628,0.794,1.0802759664897834
2011,8,Texas Rangers,140,645,0.76,0.9506527101641621
2011,8,St. Louis Cardinals,138,637,0.724,0.9455778953773224
2011,8,Atlanta Braves,144,629,0.747,1.0750094478269996
2011,8,Kansas City Royals,118,639,0.684,0.9197931691223079
2011,8,Milwaukee Brewers,158,623,0.74,0.9859535586454075
2011,8,Detroit Tigers,116,639,0.768,0.9918003652249932
2011,8,New York Mets,121,655,0.693,0.9572693536566725
2011,8,Chicago White Sox,145,628,0.766,1.083563928010363
2011,8,Washington Nationals,120,618,0.703,1.0177487419792859
2011,8,Cincinnati Reds,113,649,0.678,0.9239431973700191
2011,8,Oakland Athletics,133,623,0.688,1.0115105317909525
2011,8,Los Angeles Angels,108,625,0.708,0.9921524206926761
2011,8,Pittsburgh Pirates,134,618,0.639,0.9459303883960153
2011,8,Philadelphia Phillies,143,640,0.65,0.9071188610533546
2011,8,Colorado Rockies,115,640,0.706,0.956574499623753
2011,8,Chicago Cubs,112,627,0.683,0.9561048886197258
2011,8,Florida Marlins,146,643,0.665,0.943015794674915
2011,8,Baltimore Orioles,110,630,0.709,0.9725402359576624
2011,8,Boston Red Sox,111,658,0.629,0.7764269402657908
2011,8,Los Angeles Dodgers,119,625,0.611,0.8775299104307359
2011,8,Cleveland Indians,114,628,0.638,0.8940656803322917
2011,8,San Francisco Giants,137,626,0.602,0.8977636838753572
2011,8,Toronto Blue Jays,141,630,0.619,0.8456866458823159
2011,8,Houston Astros,117,634,0.575,0.8412794441857926
2011,8,San Diego Padres,135,617,0.572,0.8764242441365336
2011,8,Minnesota Twins,142,618,0.526,0.7893881376889634
2011,8,Seattle Mariners,136,608,0.572,0.8933683045772526
2011,8,Tampa Bay Rays,139,625,0.605,0.835162467996688
2011,9,Baltimore Orioles,110,616,0.69,0.9464778036823512
2011,9,Boston Red Sox,111,641,0.758,0.9356623540881867
2011,9,Kansas City Royals,118,621,0.651,0.8754171828927229
2011,9,Texas Rangers,140,625,0.668,0.8355736978811319
2011,9,Oakland Athletics,133,611,0.705,1.0365042513264848
2011,9,Seattle Mariners,136,584,0.653,1.0198767533023532
2011,9,Detroit Tigers,116,622,0.637,0.8226260841775008
2011,9,Toronto Blue Jays,141,613,0.676,0.9235608604466002
2011,9,Chicago White Sox,145,609,0.61,0.8628903343163464
2011,9,Cleveland Indians,114,612,0.619,0.8674398998835244
2011,9,New York Yankees,147,624,0.638,0.8099706711806098
2011,9,Houston Astros,117,612,0.543,0.7944604142484964
2011,9,Minnesota Twins,142,593,0.539,0.8088977304455348
2011,9,Tampa Bay Rays,139,608,0.579,0.7992711883803014
2011,9,Arizona Diamondbacks,109,609,0.534,0.7265332066820458
2011,9,Cincinnati Reds,113,629,0.541,0.7372467105858117
2011,9,St. Louis Cardinals,138,615,0.521,0.6804503915629627
2011,9,Washington Nationals,120,597,0.508,0.7354429031656861
2011,9,Los Angeles Angels,108,606,0.542,0.7595291130161448
2011,9,Philadelphia Phillies,143,624,0.479,0.668476822222395
2011,9,Milwaukee Brewers,158,603,0.489,0.651528770510276
2011,9,Florida Marlins,146,617,0.45,0.6381309888777621
2011,9,Colorado Rockies,115,625,0.465,0.6300384452196107
2011,9,San Francisco Giants,137,603,0.482,0.7188074678204688
2011,9,San Diego Padres,135,600,0.453,0.6940912283109262
2011,9,Los Angeles Dodgers,119,604,0.446,0.640553748039457
2011,9,Pittsburgh Pirates,134,603,0.446,0.6602268438569997
2011,9,Chicago Cubs,112,607,0.407,0.5697433230867179
2011,9,Atlanta Braves,144,619,0.448,0.6447178482282407
2011,9,New York Mets,121,641,0.405,0.5594431287603931
2012,1,Los Angeles Angels,108,747,0.904,1.1825516809533276
2012,1,New York Yankees,147,765,0.78,0.9868668321265643
2012,1,Detroit Tigers,116,743,0.816,1.0765510377623728
2012,1,Colorado Rockies,115,759,0.762,0.9964620591374176
2012,1,Chicago White Sox,145,746,0.748,1.0115657707360304
2012,1,Washington Nationals,120,762,0.744,0.9932496115779805
2012,1,Chicago Cubs,112,730,0.747,1.0996115273288933
2012,1,Kansas City Royals,118,753,0.73,1.0188239005773025
2012,1,St. Louis Cardinals,138,769,0.689,0.9096356877571685
2012,1,Minnesota Twins,142,758,0.69,0.9640985411635719
2012,1,Atlanta Braves,144,751,0.73,1.030984781609842
2012,1,Cleveland Indians,114,756,0.756,1.0719717682194254
2012,1,San Diego Padres,135,747,0.724,1.0356875623301829
2012,1,Arizona Diamondbacks,109,746,0.721,0.9681594609931616
2012,1,San Francisco Giants,137,759,0.759,1.0496901988540357
2012,1,Milwaukee Brewers,158,761,0.756,0.9938613220198431
2012,1,Boston Red Sox,111,751,0.673,0.9212248194387652
2012,1,Texas Rangers,140,763,0.75,0.9620926815949936
2012,1,New York Mets,121,748,0.677,0.9660661523193889
2012,1,Houston Astros,117,733,0.67,0.9968891283770178
2012,1,Baltimore Orioles,110,756,0.701,0.9622149644062731
2012,1,Philadelphia Phillies,143,749,0.743,1.0385508378076498
2012,1,Oakland Athletics,133,761,0.719,1.0071196040007702
2012,1,Pittsburgh Pirates,134,742,0.677,0.97032017283065
2012,1,Miami Marlins,146,743,0.643,0.9329276311455678
2012,1,Toronto Blue Jays,141,746,0.649,0.90548512522577
2012,1,Seattle Mariners,136,738,0.622,0.9364577973647121
2012,1,Tampa Bay Rays,139,741,0.713,1.0029924804337818
2012,1,Los Angeles Dodgers,119,747,0.583,0.8464856471454242
2012,1,Cincinnati Reds,113,756,0.581,0.8004428010693553
2012,2,Los Angeles Angels,108,732,0.771,1.0085700730254596
2012,2,Philadelphia Phillies,143,733,0.749,1.0469375202125568
2012,2,San Francisco Giants,137,748,0.733,1.0137324318313676
2012,2,St. Louis Cardinals,138,751,0.835,1.1023886781962782
2012,2,Arizona Diamondbacks,109,730,0.828,1.1118391590878471
2012,2,Atlanta Braves,144,729,0.776,1.0959509459304622
2012,2,New York Mets,121,724,0.715,1.0202914311792657
2012,2,Texas Rangers,140,745,0.722,0.9261745548154472
2012,2,Minnesota Twins,142,741,0.65,0.908208770661336
2012,2,Washington Nationals,120,741,0.791,1.0559952187609982
2012,2,Miami Marlins,146,725,0.671,0.9735527846013624
2012,2,Boston Red Sox,111,730,0.709,0.9705028186955192
2012,2,Colorado Rockies,115,734,0.719,0.9402312605246761
2012,2,Kansas City Royals,118,734,0.681,0.9504370908125248
2012,2,Cleveland Indians,114,741,0.708,1.003910068649938
2012,2,Cincinnati Reds,113,732,0.7,0.9643889169510305
2012,2,Detroit Tigers,116,728,0.71,0.9367049470726528
2012,2,New York Yankees,147,746,0.82,1.0374753876202343
2012,2,Houston Astros,117,720,0.693,1.0311106954705571
2012,2,Pittsburgh Pirates,134,725,0.701,1.0047185246001262
2012,2,Los Angeles Dodgers,119,730,0.672,0.9757090135192541
2012,2,Toronto Blue Jays,141,730,0.741,1.0338435713286525
2012,2,Milwaukee Brewers,158,743,0.699,0.9189273334548549
2012,2,San Diego Padres,135,734,0.675,0.9655926858741347
2012,2,Oakland Athletics,133,744,0.649,0.9090690166849791
2012,2,Baltimore Orioles,110,735,0.652,0.8949560011310843
2012,2,Tampa Bay Rays,139,730,0.727,1.022686582433884
2012,2,Seattle Mariners,136,723,0.65,0.9786134538377217
2012,2,Chicago Cubs,112,721,0.617,0.9082467367629548
2012,2,Chicago White Sox,145,733,0.65,0.8790344264417377
2012,3,Detroit Tigers,116,711,0.995,1.3127062286440698
2012,3,San Francisco Giants,137,722,0.862,1.1921382759053738
2012,3,Pittsburgh Pirates,134,707,0.925,1.3257698077819071
2012,3,Cincinnati Reds,113,709,0.946,1.3033027363366783
2012,3,Milwaukee Brewers,158,730,0.959,1.2607314918214676
2012,3,Colorado Rockies,115,723,0.872,1.140308288146756
2012,3,Minnesota Twins,142,725,0.838,1.1708906920218454
2012,3,Los Angeles Dodgers,119,714,0.862,1.2515791215083287
2012,3,New York Yankees,147,725,0.859,1.0868187292265625
2012,3,St. Louis Cardinals,138,739,0.866,1.1433156830155413
2012,3,New York Mets,121,710,0.817,1.1658434954873569
2012,3,Los Angeles Angels,108,717,0.848,1.1092962670889621
2012,3,Boston Red Sox,111,719,0.814,1.1142303165277188
2012,3,Chicago Cubs,112,702,0.74,1.089307269375343
2012,3,San Diego Padres,135,717,0.826,1.1815993459733853
2012,3,Miami Marlins,146,708,0.797,1.156365975152438
2012,3,Washington Nationals,120,725,0.787,1.0506551670858477
2012,3,Texas Rangers,140,727,0.846,1.0852405448391527
2012,3,Arizona Diamondbacks,109,711,0.783,1.051413117833073
2012,3,Philadelphia Phillies,143,724,0.749,1.0469375202125568
2012,3,Seattle Mariners,136,707,0.686,1.032813583588734
2012,3,Cleveland Indians,114,721,0.731,1.0365229663603173
2012,3,Tampa Bay Rays,139,713,0.755,1.0620747864340887
2012,3,Kansas City Royals,118,717,0.705,0.9839326711054771
2012,3,Oakland Athletics,133,722,0.774,1.0841593511774634
2012,3,Baltimore Orioles,110,721,0.721,0.9896676024777787
2012,3,Toronto Blue Jays,141,707,0.833,1.162202017431535
2012,3,Atlanta Braves,144,713,0.709,1.0013263152895588
2012,3,Houston Astros,117,702,0.688,1.023671224363266
2012,3,Chicago White Sox,145,715,0.8,1.0818885248513694
2012,4,Texas Rangers,140,704,0.915,1.1737530715458921
2012,4,San Francisco Giants,137,710,0.926,1.2806497024227101
2012,4,Detroit Tigers,116,695,0.936,1.234867366845075
2012,4,Baltimore Orioles,110,703,0.875,1.2010529156283722
2012,4,Milwaukee Brewers,158,710,0.902,1.1857975032564794
2012,4,Chicago White Sox,145,698,0.846,1.1440971150303232
2012,4,Colorado Rockies,115,706,0.827,1.0814621035520267
2012,4,New York Yankees,147,705,0.86,1.0880839431139042
2012,4,Kansas City Royals,118,701,0.806,1.1248932381716519
2012,4,St. Louis Cardinals,138,727,0.824,1.0878661926152493
2012,4,Oakland Athletics,133,698,0.818,1.1457911489188177
2012,4,Boston Red Sox,111,704,0.827,1.1320251495926579
2012,4,Los Angeles Dodgers,119,696,0.791,1.148490817996622
2012,4,San Diego Padres,135,699,0.801,1.145836653903973
2012,4,Philadelphia Phillies,143,706,0.845,1.1811244386910686
2012,4,Miami Marlins,146,691,0.796,1.154915076814731
2012,4,Toronto Blue Jays,141,695,0.806,1.1245316039013413
2012,4,Cincinnati Reds,113,698,0.765,1.0539393163821977
2012,4,Arizona Diamondbacks,109,701,0.81,1.0876687425859377
2012,4,New York Mets,121,693,0.854,1.2186417933246056
2012,4,Washington Nationals,120,712,0.8,1.0680103350300867
2012,4,Los Angeles Angels,108,700,0.775,1.0138026025872
2012,4,Chicago Cubs,112,686,0.822,1.210014291116935
2012,4,Pittsburgh Pirates,134,685,0.743,1.0649156401967104
2012,4,Houston Astros,117,685,0.722,1.074259627892846
2012,4,Minnesota Twins,142,709,0.803,1.1219871428323889
2012,4,Atlanta Braves,144,692,0.779,1.1001878696905028
2012,4,Cleveland Indians,114,705,0.716,1.0152536852448526
2012,4,Tampa Bay Rays,139,696,0.686,0.965010998005013
2012,4,Seattle Mariners,136,691,0.675,1.0162524328314801
2012,5,Chicago White Sox,145,678,0.892,1.206305705209277
2012,5,Arizona Diamondbacks,109,691,0.871,1.169579598509076
2012,5,Washington Nationals,120,697,0.856,1.1427710584821926
2012,5,Minnesota Twins,142,687,0.857,1.1974383330104075
2012,5,Miami Marlins,146,675,0.832,1.207147416972181
2012,5,Cleveland Indians,114,694,0.784,1.1116744263016263
2012,5,Seattle Mariners,136,675,0.806,1.213480682758775
2012,5,Los Angeles Angels,108,683,0.77,1.0072619406350245
2012,5,Boston Red Sox,111,689,0.733,1.003354818200022
2012,5,St. Louis Cardinals,138,707,0.789,1.0416582839483397
2012,5,Philadelphia Phillies,143,691,0.761,1.0637108850223709
2012,5,Texas Rangers,140,682,0.71,0.9107810719099272
2012,5,Atlanta Braves,144,680,0.765,1.080415558810314
2012,5,Chicago Cubs,112,670,0.717,1.0554504218136769
2012,5,New York Yankees,147,691,0.808,1.0222928209721334
2012,5,Cincinnati Reds,113,682,0.822,1.1324681281910671
2012,5,Milwaukee Brewers,158,695,0.803,1.0556489968015
2012,5,Los Angeles Dodgers,119,684,0.7,1.0163635557492228
2012,5,Detroit Tigers,116,683,0.671,0.8852521401207748
2012,5,Pittsburgh Pirates,134,671,0.715,1.0247842297989878
2012,5,Toronto Blue Jays,141,675,0.713,0.9947779572973404
2012,5,Kansas City Royals,118,686,0.661,0.9225241072350644
2012,5,San Diego Padres,135,677,0.711,1.0170909624540885
2012,5,San Francisco Giants,137,690,0.686,0.9487318529826989
2012,5,New York Mets,121,681,0.696,0.9931787917493272
2012,5,Houston Astros,117,673,0.694,1.0325985896920153
2012,5,Tampa Bay Rays,139,682,0.727,1.022686582433884
2012,5,Baltimore Orioles,110,689,0.725,0.9951581300920799
2012,5,Oakland Athletics,133,682,0.781,1.0939644099090426
2012,5,Colorado Rockies,115,692,0.68,0.8892312338759107
2012,6,St. Louis Cardinals,138,689,0.855,1.1287931974345125
2012,6,Colorado Rockies,115,676,0.808,1.056615936723141
2012,6,San Diego Padres,135,667,0.809,1.157280715366185
2012,6,Arizona Diamondbacks,109,677,0.848,1.1386951774233025
2012,6,San Francisco Giants,137,676,0.743,1.0275623422247016
2012,6,Los Angeles Angels,108,667,0.751,0.9824074252167577
2012,6,Atlanta Braves,144,668,0.81,1.1439694152109208
2012,6,Texas Rangers,140,671,0.756,0.9697894230477536
2012,6,Boston Red Sox,111,669,0.84,1.1498199826575968
2012,6,Washington Nationals,120,673,0.755,1.0079347536846444
2012,6,Chicago White Sox,145,660,0.772,1.0440224264815716
2012,6,Kansas City Royals,118,666,0.733,1.0230108481139215
2012,6,Cincinnati Reds,113,662,0.796,1.0966479684186003
2012,6,Baltimore Orioles,110,669,0.803,1.102223418570952
2012,6,Minnesota Twins,142,676,0.704,0.9836599608393545
2012,6,Milwaukee Brewers,158,671,0.729,0.9583662748048486
2012,6,Los Angeles Dodgers,119,660,0.691,1.0032960243181615
2012,6,Oakland Athletics,133,665,0.771,1.0799571831496437
2012,6,Toronto Blue Jays,141,661,0.682,0.9515267417626735
2012,6,Pittsburgh Pirates,134,648,0.743,1.0649156401967104
2012,6,Miami Marlins,146,660,0.685,0.9938653613292597
2012,6,Houston Astros,117,658,0.704,1.0474775319065976
2012,6,Tampa Bay Rays,139,665,0.734,1.0325336334339352
2012,6,Philadelphia Phillies,143,674,0.665,0.9295239665438589
2012,6,Detroit Tigers,116,670,0.654,0.8628239935007254
2012,6,Cleveland Indians,114,674,0.672,0.9528637939728226
2012,6,Chicago Cubs,112,647,0.645,0.949463768577157
2012,6,New York Yankees,147,673,0.723,0.9147496405480846
2012,6,Seattle Mariners,136,661,0.685,1.0313080244289836
2012,6,New York Mets,121,660,0.673,0.9603582282288754
2012,7,Los Angeles Angels,108,649,0.749,0.9797911604358875
2012,7,Texas Rangers,140,656,0.825,1.058301949754493
2012,7,Milwaukee Brewers,158,658,0.822,1.0806269929898293
2012,7,Tampa Bay Rays,139,650,0.754,1.0606680648626527
2012,7,Los Angeles Dodgers,119,641,0.75,1.0889609525884532
2012,7,Philadelphia Phillies,143,655,0.766,1.07069978702646
2012,7,Colorado Rockies,115,654,0.769,1.0056159100743756
2012,7,New York Yankees,147,659,0.849,1.074166590353145
2012,7,San Francisco Giants,137,653,0.688,0.9514978350613655
2012,7,Arizona Diamondbacks,109,654,0.718,0.9641310582428434
2012,7,St. Louis Cardinals,138,669,0.681,0.8990738800618749
2012,7,Cincinnati Reds,113,642,0.748,1.0305184426848155
2012,7,Atlanta Braves,144,651,0.738,1.04228324496995
2012,7,Detroit Tigers,116,651,0.7,0.9235119196490944
2012,7,Kansas City Royals,118,648,0.69,0.9629979334223818
2012,7,Washington Nationals,120,655,0.718,0.9585392756895027
2012,7,Oakland Athletics,133,654,0.745,1.043538393575207
2012,7,New York Mets,121,639,0.717,1.0231453932245225
2012,7,Cleveland Indians,114,654,0.668,0.9471919856753653
2012,7,Baltimore Orioles,110,646,0.781,1.0720255166922958
2012,7,Chicago White Sox,145,645,0.667,0.9020245575948294
2012,7,Houston Astros,117,641,0.681,1.0132559648130584
2012,7,Chicago Cubs,112,627,0.681,1.002457095195417
2012,7,Pittsburgh Pirates,134,629,0.668,0.9574207909170962
2012,7,Seattle Mariners,136,643,0.616,0.92742444240621
2012,7,Boston Red Sox,111,652,0.651,0.8911104865596376
2012,7,Miami Marlins,146,644,0.645,0.9358294278209817
2012,7,Toronto Blue Jays,141,647,0.582,0.8120066916508445
2012,7,Minnesota Twins,142,655,0.591,0.8257713591705377
2012,7,San Diego Padres,135,648,0.601,0.8597351173486739
2012,8,Colorado Rockies,115,626,0.835,1.0919236474799785
2012,8,St. Louis Cardinals,138,648,0.776,1.0244953464434874
2012,8,Kansas City Royals,118,632,0.697,0.9727674776744929
2012,8,Boston Red Sox,111,634,0.701,0.9595521521940183
2012,8,Chicago White Sox,145,628,0.682,0.9223099674357925
2012,8,Milwaukee Brewers,158,638,0.701,0.9215565962115211
2012,8,Toronto Blue Jays,141,629,0.731,1.0198915663174697
2012,8,Texas Rangers,140,643,0.793,1.01725266200644
2012,8,Philadelphia Phillies,143,631,0.689,0.9630706961634867
2012,8,Cincinnati Reds,113,624,0.665,0.916169471103479
2012,8,Detroit Tigers,116,633,0.695,0.9169154059373151
2012,8,Houston Astros,117,611,0.714,1.0623564741211802
2012,8,Minnesota Twins,142,639,0.658,0.9193867247617832
2012,8,Washington Nationals,120,639,0.673,0.8984636943440605
2012,8,Tampa Bay Rays,139,622,0.657,0.9242160724333726
2012,8,Arizona Diamondbacks,109,633,0.674,0.9050478179048419
2012,8,Atlanta Braves,144,630,0.626,0.8841047579284399
2012,8,Cleveland Indians,114,634,0.623,0.8833841423289709
2012,8,New York Yankees,147,643,0.69,0.8729975822658068
2012,8,Los Angeles Dodgers,119,618,0.662,0.961189534151408
2012,8,Baltimore Orioles,110,628,0.648,0.8894654735167832
2012,8,Los Angeles Angels,108,627,0.634,0.8293559355358514
2012,8,San Diego Padres,135,622,0.633,0.9055113631975218
2012,8,Pittsburgh Pirates,134,613,0.667,0.9559875262600347
2012,8,San Francisco Giants,137,630,0.598,0.8270286415213614
2012,8,New York Mets,121,629,0.605,0.863323518690148
2012,8,Seattle Mariners,136,621,0.67,1.0087246370327285
2012,8,Miami Marlins,146,618,0.637,0.9242222411193262
2012,8,Chicago Cubs,112,600,0.626,0.9214950684175198
2012,8,Oakland Athletics,133,637,0.588,0.8236249334526465
2012,9,Kansas City Royals,118,612,0.746,1.0411542874392707
2012,9,Texas Rangers,140,625,0.694,0.8902564280359007
2012,9,Toronto Blue Jays,141,604,0.704,0.9822211527872757
2012,9,Minnesota Twins,142,619,0.63,0.8802638854102178
2012,9,New York Yankees,147,624,0.704,0.8907105766885913
2012,9,Cleveland Indians,114,616,0.669,0.9486099377497297
2012,9,Detroit Tigers,116,605,0.603,0.795539553640577
2012,9,Boston Red Sox,111,618,0.612,0.8377259873648206
